image,caption
COCO_train2014_000000271595.jpg,"A gray tiger cat sitting on top of a couch ."
COCO_train2014_000000271595.jpg,"A striped cat sleeping on tv remote controls"
COCO_train2014_000000271595.jpg,"A cat sleeping on a sofa with front paws on remotes ."
COCO_train2014_000000271595.jpg,"a cat sleeping on a sofa holding a remote next to a phone"
COCO_train2014_000000573623.jpg,"A small refrigerator , sitting in a small room ."
COCO_train2014_000000573623.jpg,"a white refrigerator a window and some wires"
COCO_train2014_000000573623.jpg,"white appliances and cabinetry with electric cords running through"
COCO_train2014_000000573623.jpg,"a room that has a cabinet and some other things in it"
COCO_train2014_000000573623.jpg,"A old fashioned ice box in a kitchen ."
COCO_train2014_000000170371.jpg,"A living room filled with lots of nice furniture ."
COCO_train2014_000000170371.jpg,"A polished living room consisting of mostly black furniture ."
COCO_train2014_000000170371.jpg,"Afternoon tea in a living room of a home in a hot climate"
COCO_train2014_000000170371.jpg,"Living room scene with different types of brown furniture ."
COCO_train2014_000000170371.jpg,"A room featuring a door with a design on it ."
COCO_train2014_000000180445.jpg,"A buddha statue sitting under a cat umbrella ."
COCO_train2014_000000180445.jpg,"A cat-themed umbrella is set over some small statues in a garden ."
COCO_train2014_000000180445.jpg,"Buddha statue in garden with umbrella depicting cats open overtop of it ."
COCO_train2014_000000180445.jpg,"An umbrella with cats all over it is open and leaning against a small herb garden with a Buddha in it. ,"
COCO_train2014_000000180445.jpg,"Umbrella on the ground seemingly protected a small Buddha figurine among plants ."
COCO_train2014_000000093675.jpg,"a rolling suitcase sitting next to a chest of drawers ."
COCO_train2014_000000093675.jpg,"a gray suitcase with a handle and two feet"
COCO_train2014_000000093675.jpg,"A piece of blue luggage sitting on the ground next to a person ."
COCO_train2014_000000093675.jpg,"A roll-able pack is sitting next to some furniture ."
COCO_train2014_000000093675.jpg,"A man with a only feet showing and luggage"
COCO_train2014_000000377589.jpg,"A man is pressing buttons on his cell phone while others are having conversations with each other in person ."
COCO_train2014_000000377589.jpg,"A man with a weird look on face holding a mobile phone ."
COCO_train2014_000000377589.jpg,"The man is holding his cell phone and sitting on the beach ."
COCO_train2014_000000377589.jpg,"A guy holding a cell phone near other people ."
COCO_train2014_000000377589.jpg,"some people are sitting on the sand and the male has a cellphone"
COCO_train2014_000000240433.jpg,"A man wearing sunglasses holding his first up ."
COCO_train2014_000000240433.jpg,"A man wearing a checkered tie and wrist band with white framed sunglasses has his mouth wide open from getting wet ."
COCO_train2014_000000240433.jpg,"A man wearing big white sunglasses and a black and white checkered bracelet is staring at the camera with his mouth wide open ."
COCO_train2014_000000240433.jpg,"A man with sunglasses and checkered tie screaming ."
COCO_train2014_000000240433.jpg,"The man wearing sunglasses is making an open-mouthed expression like a scream ."
COCO_train2014_000000383452.jpg,"A man holding a snowboard while standing in the snow ."
COCO_train2014_000000383452.jpg,"Man in green jacket holding up a yellow and blue snowboard ."
COCO_train2014_000000383452.jpg,"A man in green jacket holding a snowboard on slope ."
COCO_train2014_000000383452.jpg,"A snowboarder stand holding up a blue and yellow board ."
COCO_train2014_000000383452.jpg,"A man holding his snow board with one hand while standing in the snow ."
COCO_train2014_000000186255.jpg,"A couple of zebra rubbing up against each other 's neck ."
COCO_train2014_000000186255.jpg,"The two young zebra are standing with their necks together ."
COCO_train2014_000000186255.jpg,"Two zebras nuzzle each other in front of a rock wall ."
COCO_train2014_000000186255.jpg,"Two Zebras standing near some gray boulders are in an embrace ."
COCO_train2014_000000186255.jpg,"Two zebras stand in the dirt and nuzzle each other ."
COCO_train2014_000000226424.jpg,"A group of young men standing next to surfboards ."
COCO_train2014_000000226424.jpg,"A group of surfers are at the beach looking at the waves ."
COCO_train2014_000000226424.jpg,"A group of surfers with boards on a beach"
COCO_train2014_000000226424.jpg,"A crowded beach with lots of people surfing and boards laying on the beach ."
COCO_train2014_000000226424.jpg,"A group of people on the beach next to several surfboards ."
COCO_train2014_000000029816.jpg,"The fire hydrant should be given a new coat of paint ."
COCO_train2014_000000029816.jpg,"An old fire hydrant is highlighted in this picture ."
COCO_train2014_000000029816.jpg,"A red fire hydrant sits near a rusty gate ."
COCO_train2014_000000029816.jpg,"A fire hydrant next to an iron fence ."
COCO_train2014_000000029816.jpg,"A painted and rusty fire hydrant by an iron fence ."
COCO_train2014_000000489426.jpg,"The active tennis player prepares to hit a ball to his opponent ."
COCO_train2014_000000489426.jpg,"A man with a tennis racket swinging it through the air ."
COCO_train2014_000000489426.jpg,"A man taking a swing at a tennis ball"
COCO_train2014_000000489426.jpg,"Man on a clay tennis court swinging his racket back ."
COCO_train2014_000000489426.jpg,"A man standing on a clay tennis court with a racquet ."
COCO_train2014_000000148824.jpg,"A boy wearing a sign and a blue suitcase on his head ."
COCO_train2014_000000148824.jpg,"a person balancing a luggage bag on his head"
COCO_train2014_000000148824.jpg,"A view of a person with a suitcase positioned on their head and a sign around their neck ."
COCO_train2014_000000148824.jpg,"Someone balances a suitcase on top of their head ."
COCO_train2014_000000148824.jpg,"Person standing with a coat shade and a blue suitcase on their head ."
COCO_train2014_000000371406.jpg,"there are cows that have number tags in this farm"
COCO_train2014_000000371406.jpg,"cows with number label on their ears feeding"
COCO_train2014_000000371406.jpg,"Three cows graze on the food that sits just outside their pens ."
COCO_train2014_000000371406.jpg,"A group of black and white cows standing inside of a pen ."
COCO_train2014_000000371406.jpg,"Two cows sticking their heads through the bars of their enclosure to eat hay ."
COCO_train2014_000000008064.jpg,"A balcony with chairs and a table is seen through a sliding glass door ."
COCO_train2014_000000008064.jpg,"The room has a large glass door leading to an outdoor balcony ."
COCO_train2014_000000008064.jpg,"From this vantage point it is easy to see the wall of windows and the patio outside ."
COCO_train2014_000000008064.jpg,"The hotel room is clean and ready for guests to use ."
COCO_train2014_000000008064.jpg,"a large glass door leading from a white room"
COCO_train2014_000000574953.jpg,"A group of people riding bikes next to a lot of trees ."
COCO_train2014_000000574953.jpg,"A group of people on bicycles on street next to cars ."
COCO_train2014_000000574953.jpg,"A group of bicyclists getting ready for a bicycle race ."
COCO_train2014_000000574953.jpg,"there are many people riding bikes on the street"
COCO_train2014_000000574953.jpg,"A large group of people on the street with some bikes ."
COCO_train2014_000000286639.jpg,"a rice dish with broccoli on one plate and chicken on another"
COCO_train2014_000000286639.jpg,"Plates of meals on the table which includes some broccoli"
COCO_train2014_000000286639.jpg,"White square plate full of different kinds of food ."
COCO_train2014_000000286639.jpg,"a close up of a plate of food with broccoli"
COCO_train2014_000000286639.jpg,"A white food dish served over broccoli at a restaurant"
COCO_train2014_000000220666.jpg,"Airport security drives past airplane on the runway"
COCO_train2014_000000220666.jpg,"The plane is coming in for a landing ."
COCO_train2014_000000220666.jpg,"The police officer is observing the airplane in flight ."
COCO_train2014_000000220666.jpg,"a plane on a landing strip next to a green field and road ."
COCO_train2014_000000220666.jpg,"Propeller airplane on a runway with a police car in front ."
COCO_train2014_000000311099.jpg,"The wildflower is sitting in the glass of water ,"
COCO_train2014_000000311099.jpg,"A single flower that has been placed in a vase ."
COCO_train2014_000000311099.jpg,"One flower in a clear vase of water ."
COCO_train2014_000000311099.jpg,"A single green flower in a glass of water ."
COCO_train2014_000000311099.jpg,"A LONE FLOWER IN A SMALL VASE OF WATER"
COCO_train2014_000000119047.jpg,"A Blue Angels get is displayed just past a fence ."
COCO_train2014_000000119047.jpg,"A small US navy jet parked on top of a field ."
COCO_train2014_000000119047.jpg,"There is a small plane on the grassy area ."
COCO_train2014_000000119047.jpg,"A plane sitting on a field of grass , near a fence ."
COCO_train2014_000000119047.jpg,"A vintage United States Navy plane behind a chain link fence ."
COCO_train2014_000000385444.jpg,"two crabs in the corner of a bathroom on the ground"
COCO_train2014_000000385444.jpg,"The bathroom needs to be clean so customers can use ."
COCO_train2014_000000385444.jpg,"Two toy crabs are on the bathroom floor beside the toilet ."
COCO_train2014_000000385444.jpg,"A white toilet with the seat up and two crabs on the floor"
COCO_train2014_000000385444.jpg,"Two plastic crabs are on the floor next to a toilet ."
COCO_train2014_000000162977.jpg,"A bathroom with sink , and toilet are shown in the image ."
COCO_train2014_000000162977.jpg,"A tan colored bathroom with light coming in through closed shades ."
COCO_train2014_000000162977.jpg,"The roll of toilet paper is next to the bathroom sink ."
COCO_train2014_000000162977.jpg,"A gray bathroom is shown , with white appliances ."
COCO_train2014_000000162977.jpg,"Extra counter space in the bathroom is always helpful ."
COCO_train2014_000000061949.jpg,"A bird perched on top of a banana tree with lots of leaves ."
COCO_train2014_000000061949.jpg,"A very lush green looking tree with bananas on it ."
COCO_train2014_000000061949.jpg,"Bananas are growing on a tree in the jungle ."
COCO_train2014_000000061949.jpg,"Unripe bananas on a tree in a forest ."
COCO_train2014_000000061949.jpg,"a large green leaf is hanging off of a tree"
COCO_train2014_000000093644.jpg,"two people in a kitchen with a computer"
COCO_train2014_000000093644.jpg,"A woman who is leaning over a little boy at a computer ."
COCO_train2014_000000093644.jpg,"A woman and her son using an old iMac computer"
COCO_train2014_000000093644.jpg,"a woman looks over the shoulder of a young man working at a computer"
COCO_train2014_000000093644.jpg,"A man sitting in front of a computer with a woman behind him ."
COCO_train2014_000000028069.jpg,"Two giraffes in a zoo next to a tree on a sunny day ."
COCO_train2014_000000028069.jpg,"Two brown spotted giraffes standing amongst two large trees ."
COCO_train2014_000000028069.jpg,"two tall giraffe standing next to a tree"
COCO_train2014_000000028069.jpg,"Two giraffes underneath a tree on a sunny day ."
COCO_train2014_000000028069.jpg,"Two giraffes are standing by a shady tree ."
COCO_train2014_000000484547.jpg,"A brown and white car grazing in a pasture ."
COCO_train2014_000000484547.jpg,"A cow with a bell in a grassy meadow ."
COCO_train2014_000000484547.jpg,"A cow standing in a field with yellow weeds ."
COCO_train2014_000000484547.jpg,"A brown and white cow on a field with grass"
COCO_train2014_000000484547.jpg,"A brown cow on a lush green hill ."
COCO_train2014_000000061946.jpg,"A stuffed animal sitting on a plate next to a sandwich ."
COCO_train2014_000000061946.jpg,"A half of a sandwich on a plate with a small stuffed animal next to it ."
COCO_train2014_000000061946.jpg,"A teddy bear sitting next to a sandwich halve on a plate ."
COCO_train2014_000000061946.jpg,"A plate that has a half of a peanut butter and jelly sandwich and a small lamb stuffed animal ."
COCO_train2014_000000061946.jpg,"Tiny toy stuffed animal and a half peanut butter and jelly sandwich on a plate ."
COCO_train2014_000000317684.jpg,"A plant grows out of the top of a metal pole ."
COCO_train2014_000000317684.jpg,"A blue , rusting , square vase holding red plant stems with green leaves speckled with red , on a concrete step beside a concrete block ."
